gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PBOV1,17.85579002424415,-4.9987495701163045,0.7159555700752925,-6.981927062304464,2.9115829034799574e-12,1.3854228183742769e-10
CTNNBL1,571.0012550384744,-1.753888646640792,0.2512466097078934,-6.980745525998992,2.9361773301612687e-12,1.3940346350721422e-10
ABCA6,27.489766772330377,-3.6106521833342375,0.5177087519749292,-6.9742923401632755,3.074142492966891e-12,1.4499142395399886e-10
PAWR,1094.76365079912,-2.029952558007962,0.292427698141653,-6.941724641366379,3.873416692085318e-12,1.8031132800900416e-10
ARHGAP11A-SCG5,70.6663177817884,-6.8411671516191745,0.990578011504611,-6.906237643240206,4.976760262236653e-12,2.3067230070755634e-10
BOD1L1,1926.7714001346058,-1.9141507983683383,0.2784286252959638,-6.874834785157726,6.2061743613466026e-12,2.8519165266487813e-10
SAFB,1337.4852104177126,-1.7915533664096568,0.26115276517166,-6.860173834391681,6.8776803823344635e-12,3.133652250634768e-10
SNHG14,2289.098700479456,-2.8850736802037367,0.42299451184321585,-6.820593647023718,9.066506231791695e-12,4.0875467171060876e-10
LENG1,94.7478598027534,-2.2883645020340864,0.33746576225426433,-6.781027167757282,1.1932443345143462e-11,5.290707317908651e-10
NOTCH2NLC,185.2138868345546,-2.717074861206133,0.4017704853718797,-6.762753761494456,1.3539324425563563e-11,5.978475353345557e-10
SNORA5A,22.720455666689798,-8.342757720837346,1.236570754718416,-6.746688524699184,1.5125749663129377e-11,6.665268742726004e-10
CARNMT1,358.7864010096728,-2.2653258684732522,0.33581433397837374,-6.745768834927511,1.5221880655123655e-11,6.680195477688214e-10
EPIC1,131.40184724696002,-2.9019447878922775,0.4303840415758107,-6.742686781013253,1.554841633972086e-11,6.809571727559381e-10
SLC22A25,34.12485103898219,-3.1391351218713486,0.4687199202113736,-6.6972513573899874,2.1237614972575814e-11,9.133451248726993e-10
SNORA31B,18.023422570235724,-8.988242226728312,1.3456099822335552,-6.679678618174994,2.3946681150858294e-11,1.0236967679231455e-9
SLTM,1775.2858337271227,-2.0940113753514313,0.3135859727415354,-6.677630880758058,2.428357174629627e-11,1.0360346912038131e-9
GPR21,11.73551885353466,-8.366490104224425,1.2532384920151332,-6.675896214112931,2.4572582747120386e-11,1.0462849717325466e-9
MIER1,787.289065751446,-2.8561725635600657,0.428643260067352,-6.663285836131612,2.6777214491188295e-11,1.1378990554077244e-9
ANGPTL1,20.034939894428128,-4.513368355046645,0.6805793701465592,-6.631656134500102,3.319411634479264e-11,1.3967563465867648e-9
TTC14,942.1063447990609,-2.3987218006365287,0.3618008180159241,-6.629951291406291,3.357976591440108e-11,1.410218740749603e-9
SNORA10,15.234811811023208,-8.737658294863044,1.3253102825543568,-6.5929151911674495,4.312729663260746e-11,1.7936274917359615e-9
SCARNA11,21.64503528997199,-9.273221491768387,1.4071585769818828,-6.590033023611226,4.397287566300271e-11,1.8252570826461086e-9
ANKRD36B,171.30729806560868,-2.7447363754223493,0.4169478178436552,-6.582925387683778,4.612806637904743e-11,1.9073377735922117e-9
SUPT5H,2270.6844396258434,-2.4615855319961204,0.37661211799734823,-6.536129387141634,6.313130539446071e-11,2.5562222901228807e-9
SNORA74B,20.09417543431771,-9.16642441304883,1.4063562784720727,-6.517853657259337,7.132052122080898e-11,2.855482062310748e-9
NBPF25P,68.39750785478195,-2.6659633115366552,0.4093054977833579,-6.513382610237325,7.34770325562574e-11,2.9363447274809753e-9
CCDC85B,32.09287817449115,-4.844020505668684,0.7463024726944891,-6.490693362142539,8.544222567988918e-11,3.383007680978638e-9
XAF1,24.95710361005898,-3.89606237739373,0.6004773976107541,-6.488274817496569,8.682480192333752e-11,3.4188261454583908e-9
C1orf35,425.8509668382774,-2.4450671360316663,0.3771085154766759,-6.483722948926337,8.948648060113931e-11,3.5171792558616295e-9
PHC3,1358.9895497006223,-2.449828819207537,0.37806920972538516,-6.479842198699539,9.181859668466749e-11,3.602243299548381e-9
SNORA3B,20.703649785124405,-5.030837380383337,0.7766439133464244,-6.477662792342412,9.315424682633693e-11,3.6413299396961576e-9
SCARNA4,17.525740282077795,-7.948767295734927,1.2302224925344596,-6.461243672564599,1.0384594182457166e-10,4.037199115136427e-9
NFIC,1581.4526194097625,-2.0162204684563045,0.3123259474610743,-6.455501007349348,1.0786146325142788e-10,4.178171482627513e-9
PER2,346.27713230014564,-2.0082871068992545,0.3115484711186664,-6.446146564892991,1.1472971884246166e-10,4.420286833679043e-9
SNORA75,15.444865866114249,-8.786732975790922,1.3637984188384569,-6.442838512215432,1.172594439073668e-10,4.509655315863962e-9
OMG,14.887203590376375,-7.744645479763653,1.2021351018935174,-6.442408567526928,1.1759220750707008e-10,4.514362742579113e-9
OR14J1,19.30214110237934,-4.925571635720452,0.7646286349276059,-6.441782861279841,1.180781340932881e-10,4.524922781503505e-9
SEC62,3304.1008725105703,-2.2894802706263655,0.35665083324719504,-6.41938853690978,1.368227931562675e-10,5.215305756897869e-9
POU5F2,21.467487578555946,-3.415141438064111,0.5353946119242277,-6.378737032466518,1.7855432439374237e-10,6.769921910759207e-9
MRPS22,476.1294889359679,-1.590580499946779,0.2495748156907624,-6.373161072139586,1.851712261806598e-10,6.996081890558028e-9
SEL1L,1487.0901013225116,-2.2359155355270954,0.3508553500063638,-6.372755996129289,1.8566114967528142e-10,7.0022640984737064e-9
IL34,21.575513471090524,-5.434328381189259,0.8529494262544544,-6.371219926898777,1.8753049783521664e-10,7.060358743059209e-9
KPNA5,393.45077505231495,-2.879356503871067,0.45243484536544704,-6.3641351530855514,1.963931540120143e-10,7.355317775039838e-9
ERVH-3,27.203117799642563,-3.8017737751144,0.5988160490070008,-6.348817439710861,2.1697633174525503e-10,8.041989774185101e-9
POLR1HASP,139.05248321735343,-2.6682256362481103,0.42053219381249674,-6.3448784076631135,2.2260118925963924e-10,8.236244002606651e-9
TSTD3,176.54359701468627,-1.8264763123307723,0.2887444358138448,-6.325580983691448,2.52281550700094e-10,9.286384353385963e-9
CDK11A,176.66857737300296,-2.099304680579604,0.33200989686934806,-6.323018381002415,2.5650277555545824e-10,9.42559856750023e-9
